position,pantheraCoverage,pantheraIdentity,alpineCoverage,alpineIdentity,nineSeqCoverage,nineSeqIdentity,product,geneFamily,geneLength
12893,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12894,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12895,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12896,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12897,5,0.47,3,0.33,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12898,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12899,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12900,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12901,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12902,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12903,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12904,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12905,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12906,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12907,5,0.47,3,1,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12908,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12909,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12910,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12911,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12912,5,0.47,3,0.17,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12913,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12914,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12915,5,0.67,3,0.5,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12916,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12917,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12918,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12919,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12920,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12921,5,0.67,3,0.5,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12922,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12923,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12924,5,0.47,3,1,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12925,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12926,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12927,5,0.4,3,0.17,8,0.36,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12928,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12929,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12930,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12931,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12932,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12933,5,0.47,3,1,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12934,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12935,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12936,5,0.67,3,1,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12937,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12938,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12939,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12940,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12941,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12942,5,0.67,3,0.5,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12943,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12944,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12945,5,0.27,3,0.33,8,0.28,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12946,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12947,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12948,5,0.47,3,1,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12949,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12950,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12951,5,0.47,3,0.33,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12952,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12953,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12954,5,0.67,3,0.5,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12955,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12956,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12957,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12958,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12959,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12960,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12961,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12962,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12963,5,0.4,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12964,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12965,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12966,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12967,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12968,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12969,5,0.47,3,0.17,8,0.36,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12970,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12971,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12972,5,0.67,3,1,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12973,5,1,3,0.5,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12974,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12975,5,0.4,3,0.33,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12976,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12977,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12978,5,0.27,3,0,8,0.19,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12979,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12980,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12981,5,0.67,3,0.33,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12982,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12983,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12984,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12985,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12986,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12987,5,0.67,3,0.5,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12988,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12989,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12990,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12991,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12992,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12993,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12994,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12995,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12996,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12997,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12998,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
12999,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13000,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13001,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13002,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13003,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13004,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13005,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13006,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13007,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13008,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13009,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13010,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13011,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13012,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13013,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13014,5,0.67,3,0.5,8,0.36,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13015,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13016,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13017,5,0.67,3,0.33,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13018,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13019,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13020,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13021,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13022,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13023,5,0.47,3,0.17,8,0.36,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13024,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13025,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13026,5,0.47,3,0.5,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13027,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13028,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13029,5,0.67,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13030,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13031,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13032,5,1,3,0.5,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13033,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13034,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13035,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13036,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13037,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13038,5,0.67,3,0.33,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13039,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13040,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13041,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13042,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13043,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13044,5,0.47,3,0.17,8,0.36,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13045,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13046,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13047,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13048,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13049,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13050,5,0.67,3,1,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13051,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13052,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13053,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13054,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13055,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13056,5,0.47,3,0.33,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13057,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13058,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13059,5,0.67,3,0.5,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13060,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13061,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13062,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13063,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13064,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13065,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13066,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13067,5,0.47,3,0.33,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13068,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13069,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13070,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13071,5,0.67,3,0.17,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13072,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13073,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13074,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13075,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13076,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13077,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13078,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13079,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13080,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13081,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13082,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13083,5,0.67,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13084,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13085,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13086,5,0.4,3,0.33,8,0.28,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13087,5,0.4,3,0.17,8,0.25,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13088,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13089,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13090,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13091,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13092,5,0.47,3,1,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13093,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13094,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13095,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13096,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13097,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13098,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13099,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13100,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13101,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13102,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13103,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13104,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13105,5,0.47,3,1,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13106,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13107,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13108,5,0.47,3,0.17,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13109,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13110,5,0.47,3,0.5,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13111,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13112,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13113,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13114,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13115,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13116,5,0.67,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13117,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13118,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13119,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13120,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13121,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13122,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13123,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13124,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13125,5,0.4,3,0,8,0.25,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13126,5,1,3,0.17,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13127,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13128,5,0.47,3,0.33,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13129,5,1,3,0,8,0.42,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13130,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13131,5,0.47,3,0.17,8,0.36,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13132,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13133,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13134,5,0.47,3,0.17,8,0.28,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13135,5,0.67,3,1,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13136,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13137,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13138,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13139,5,0.47,3,0.5,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13140,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13141,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13142,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13143,5,0.47,3,0.33,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13144,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13145,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13146,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13147,5,0.67,3,0.33,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13148,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13149,5,0.2,3,0.17,8,0.17,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13150,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13151,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13152,5,1,3,0.17,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13153,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13154,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13155,5,0.67,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13156,5,1,3,0.33,8,0.61,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13157,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13158,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13159,5,0.67,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13160,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13161,5,0.27,3,0,8,0.25,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13162,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13163,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13164,5,0.47,3,0.17,8,0.33,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13165,5,1,3,0.17,8,0.58,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13166,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13167,5,0.47,3,0.5,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13168,5,0.67,3,1,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13169,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13170,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13171,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13172,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13173,5,0.47,3,0.33,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13174,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13175,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13176,5,0.67,3,0.17,8,0.31,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13177,5,1,3,0.5,8,0.78,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13178,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13179,5,0.67,3,0.17,8,0.31,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13180,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13181,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13182,5,0.67,3,0.33,8,0.44,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13183,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13184,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13185,5,1,3,0.5,8,0.5,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13186,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
13187,5,1,3,1,8,1,NADH dehydrogenase subunit 5,NADH dehydrogenase,1821
